polygon_id,Natural_t0,Human_dominated_t0,Area_Total_t0,natural_sp_t0,human_dominated_sp_t0,Sp_Total_t0,Natural_t1,Human_dominated_t1,Area_Total_t1,natural_sp_t1,human_dominated_sp_t1,Sp_Total_t1,delta_Natural,delta_Human_dominated,delta_Area_Total,delta_natural_sp,delta_human_dominated_sp,delta_Sp_Total
1_1400,1462700000,1037300000,2500000000,24,140,164,1518520000,981480000,2500000000,22,126,148,55820000,-55820000,0,-2,-14,-16
1_1401,1027570000,1472430000,2500000000,16,118,134,1121600000,1378400000,2500000000,22,134,156,94030000,-94030000,0,6,16,22
1_1402,1425640000,1074360000,2500000000,21,117,138,1427290000,1072710000,2500000000,24,134,158,1650000,-1650000,0,3,17,20
1_1403,1908170000,591830000,2500000000,21,116,137,1936120000,563880000,2500000000,20,119,139,27950000,-27950000,0,-1,3,2
1_1404,1522940000,977060000,2500000000,25,134,159,1538890000,961110000,2500000000,23,123,146,15950000,-15950000,0,-2,-11,-13
1_1405,1625540000,874460000,2500000000,25,128,153,1642780000,857220000,2500000000,21,119,140,17240000,-17240000,0,-4,-9,-13
1_1406,845010000,1654990000,2500000000,17,140,157,964900000,1535100000,2500000000,20,134,154,119890000,-119890000,0,3,-6,-3
1_1407,920530000,1579470000,2500000000,19,131,150,956230000,1543770000,2500000000,20,128,148,35700000,-35700000,0,1,-3,-2
1_1408,779550000,1720450000,2500000000,19,139,158,861660000,1638340000,2500000000,19,137,156,82110000,-82110000,0,0,-2,-2
1_1409,666850000,1833150000,2500000000,18,140,158,758720000,1741280000,2500000000,18,136,154,91870000,-91870000,0,0,-4,-4
1_1410,599120000,1900880000,2500000000,16,150,166,637940000,1862060000,2500000000,19,147,166,38820000,-38820000,0,3,-3,0
1_1411,1036260000,1463740000,2500000000,22,152,174,1091910000,1408090000,2500000000,18,138,156,55650000,-55650000,0,-4,-14,-18
1_1412,854940000,1645060000,2500000000,18,145,163,928260000,1571740000,2500000000,21,147,168,73320000,-73320000,0,3,2,5
1_1413,1042800000,1457200000,2500000000,19,145,164,1072450000,1427550000,2500000000,20,145,165,29650000,-29650000,0,1,0,1
1_1414,685250000,1814750000,2500000000,18,136,154,746980000,1753020000,2500000000,20,142,162,61730000,-61730000,0,2,6,8
1_1415,704280000,1795720000,2500000000,19,144,163,706860000,1793140000,2500000000,20,145,165,2580000,-2580000,0,1,1,2
1_1416,979440000,1520560000,2500000000,18,140,158,959710000,1540290000,2500000000,19,144,163,-19730000,19730000,0,1,4,5
1_1417,1041950000,1458050000,2500000000,18,145,163,1000970000,1499030000,2500000000,21,150,171,-40980000,40980000,0,3,5,8
1_1418,677520000,1822480000,2500000000,18,150,168,642850000,1857150000,2500000000,20,148,168,-34670000,34670000,0,2,-2,0
1_1419,901130000,1598870000,2500000000,16,146,162,895970000,1604030000,2500000000,17,138,155,-5160000,5160000,0,1,-8,-7
1_1420,968680000,1531320000,2500000000,24,146,170,1027360000,1472640000,2500000000,23,144,167,58680000,-58680000,0,-1,-2,-3
1_1421,1432180000,1067820000,2500000000,19,139,158,1450900000,1049100000,2500000000,20,139,159,18720000,-18720000,0,1,0,1
1_1422,1127500000,1372500000,2500000000,20,141,161,1150990000,1349010000,2500000000,23,140,163,23490000,-23490000,0,3,-1,2
1_1423,883520000,1616480000,2500000000,20,158,178,849020000,1650980000,2500000000,24,148,172,-34500000,34500000,0,4,-10,-6
1_1424,0,0,0,21,141,162,0,0,0,22,144,166,0,0,0,1,3,4
1_1425,243020000,836290000,1079310000,18,138,156,277420000,809470000,1086890000,20,139,159,34400000,-26820000,7580000,2,1,3
1_1426,39980000,65910000,105890000,17,124,141,13550000,11650000,25200000,19,133,152,-26430000,-54260000,-80690000,2,9,11
1_1427,490350000,654170000,1144520000,21,145,166,531070000,623430000,1154500000,24,140,164,40720000,-30740000,9980000,3,-5,-2
1_1428,1172970000,1327030000,2500000000,21,146,167,1186960000,1313040000,2500000000,23,148,171,13990000,-13990000,0,2,2,4
1_1429,938800000,842530000,1781330000,28,156,184,821090000,728650000,1549740000,24,162,186,-117710000,-113880000,-231590000,-4,6,2
1_1430,1231160000,1268840000,2500000000,24,146,170,1264460000,1235540000,2500000000,21,135,156,33300000,-33300000,0,-3,-11,-14
1_1431,1084990000,1396110000,2481100000,19,137,156,1064480000,1329350000,2393830000,27,149,176,-20510000,-66760000,-87270000,8,12,20
1_1432,1067470000,1432530000,2500000000,20,135,155,1111680000,1388320000,2500000000,24,132,156,44210000,-44210000,0,4,-3,1
1_1433,415270000,2084730000,2500000000,24,135,159,471860000,2028140000,2500000000,20,137,157,56590000,-56590000,0,-4,2,-2
1_1434,341340000,1763470000,2104810000,23,146,169,433440000,1680770000,2114210000,24,144,168,92100000,-82700000,9400000,1,-2,-1
1_1435,506520000,1993450000,2499970000,16,123,139,698790000,1800460000,2499250000,20,126,146,192270000,-192990000,-720000,4,3,7
1_1436,1583650000,916350000,2500000000,18,114,132,1625960000,874040000,2500000000,20,117,137,42310000,-42310000,0,2,3,5
1_1437,1426060000,1073940000,2500000000,19,121,140,1467080000,1032920000,2500000000,20,118,138,41020000,-41020000,0,1,-3,-2
1_1438,1531880000,968120000,2500000000,22,131,153,1593480000,906520000,2500000000,21,118,139,61600000,-61600000,0,-1,-13,-14
1_1439,1650480000,849520000,2500000000,25,142,167,1698200000,801800000,2500000000,24,130,154,47720000,-47720000,0,-1,-12,-13
1_1440,1125630000,1374370000,2500000000,20,140,160,1171650000,1328350000,2500000000,22,144,166,46020000,-46020000,0,2,4,6
1_1441,642770000,1516210000,2158980000,23,145,168,673580000,1490930000,2164510000,21,131,152,30810000,-25280000,5530000,-2,-14,-16
1_1442,615670000,930550000,1546220000,21,160,181,652930000,900880000,1553810000,22,155,177,37260000,-29670000,7590000,1,-5,-4
1_1443,7840000,6330000,14170000,24,163,187,8880000,6090000,14970000,22,137,159,1040000,-240000,800000,-2,-26,-28
1_1444,578740000,1921260000,2500000000,18,140,158,548360000,1951640000,2500000000,18,148,166,-30380000,30380000,0,0,8,8
1_1445,871060000,1628940000,2500000000,17,143,160,884310000,1615690000,2500000000,22,145,167,13250000,-13250000,0,5,2,7
1_1446,810630000,1262250000,2072880000,22,161,183,745300000,1332230000,2077530000,20,157,177,-65330000,69980000,4650000,-2,-4,-6
1_1447,466110000,2033890000,2500000000,21,158,179,446110000,2053890000,2500000000,19,147,166,-20000000,20000000,0,-2,-11,-13
1_1448,686150000,1801300000,2487450000,17,144,161,691200000,1797160000,2488360000,19,142,161,5050000,-4140000,910000,2,-2,0
1_1449,740920000,1759080000,2500000000,24,154,178,734300000,1765700000,2500000000,19,147,166,-6620000,6620000,0,-5,-7,-12
1_1450,374560000,651960000,1026520000,18,145,163,387160000,644460000,1031620000,24,153,177,12600000,-7500000,5100000,6,8,14
1_1451,644870000,725580000,1370450000,25,164,189,668280000,708180000,1376460000,24,155,179,23410000,-17400000,6010000,-1,-9,-10
1_1452,759380000,1740620000,2500000000,20,148,168,741470000,1758530000,2500000000,22,148,170,-17910000,17910000,0,2,0,2
1_1453,878370000,1621630000,2500000000,16,141,157,892530000,1607470000,2500000000,20,143,163,14160000,-14160000,0,4,2,6
1_1454,1303350000,1017550000,2320900000,27,158,185,1389080000,935690000,2324770000,23,152,175,85730000,-81860000,3870000,-4,-6,-10
1_1455,633160000,519510000,1152670000,24,153,177,668480000,489320000,1157800000,24,156,180,35320000,-30190000,5130000,0,3,3
1_1456,1164210000,1335790000,2500000000,25,144,169,1173610000,1326390000,2500000000,24,138,162,9400000,-9400000,0,-1,-6,-7
1_1457,1139690000,1360310000,2500000000,23,158,181,1091800000,1408200000,2500000000,24,155,179,-47890000,47890000,0,1,-3,-2
1_1458,1344190000,510760000,1854950000,23,149,172,1214810000,437500000,1652310000,26,154,180,-129380000,-73260000,-202640000,3,5,8
1_1459,670670000,941730000,1612400000,20,143,163,711230000,904650000,1615880000,23,150,173,40560000,-37080000,3480000,3,7,10
1_1460,541580000,1583540000,2125120000,16,148,164,400560000,1512460000,1913020000,16,132,148,-141020000,-71080000,-212100000,0,-16,-16
1_1461,960340000,1429930000,2390270000,21,145,166,896170000,1371240000,2267410000,23,141,164,-64170000,-58690000,-122860000,2,-4,-2
1_1462,1178560000,1321440000,2500000000,17,138,155,1206460000,1293540000,2500000000,25,146,171,27900000,-27900000,0,8,8,16
1_1463,904450000,1595550000,2500000000,25,151,176,995950000,1504050000,2500000000,22,148,170,91500000,-91500000,0,-3,-3,-6
1_1464,1121220000,1378780000,2500000000,18,137,155,1147080000,1352920000,2500000000,22,139,161,25860000,-25860000,0,4,2,6
1_1465,717290000,1782710000,2500000000,13,122,135,728830000,1771170000,2500000000,14,119,133,11540000,-11540000,0,1,-3,-2
1_1466,764580000,1735420000,2500000000,16,115,131,775650000,1724350000,2500000000,17,119,136,11070000,-11070000,0,1,4,5
1_1467,0,4350000,4350000,14,131,145,0,6530000,6530000,20,126,146,0,2180000,2180000,6,-5,1
1_1468,295190000,1329700000,1624890000,16,130,146,377550000,1264120000,1641670000,19,134,153,82360000,-65580000,16780000,3,4,7
1_1469,630880000,610560000,1241440000,17,122,139,537630000,630920000,1168550000,21,126,147,-93250000,20360000,-72890000,4,4,8
1_1470,965980000,332380000,1298360000,24,134,158,983660000,320280000,1303940000,19,117,136,17680000,-12100000,5580000,-5,-17,-22
1_1471,752260000,82750000,835010000,21,110,131,764980000,77010000,841990000,18,114,132,12720000,-5740000,6980000,-3,4,1
1_1472,591520000,275450000,866970000,21,114,135,499120000,291300000,790420000,20,110,130,-92400000,15850000,-76550000,-1,-4,-5
1_1473,2392930000,107070000,2500000000,29,122,151,2379690000,120310000,2500000000,28,127,155,-13240000,13240000,0,-1,5,4
1_1474,2302760000,197240000,2500000000,30,130,160,2288380000,211620000,2500000000,33,137,170,-14380000,14380000,0,3,7,10
1_1475,2065640000,434360000,2500000000,33,130,163,2028980000,471020000,2500000000,36,139,175,-36660000,36660000,0,3,9,12
1_1476,2481330000,18670000,2500000000,27,107,134,2481320000,18680000,2500000000,25,98,123,-10000,10000,0,-2,-9,-11
1_1477,2350180000,149820000,2500000000,36,124,160,2347130000,152870000,2500000000,34,130,164,-3050000,3050000,0,-2,6,4
1_1478,2249510000,35810000,2285320000,35,117,152,2247150000,38170000,2285320000,32,118,150,-2360000,2360000,0,-3,1,-2
1_1479,2335550000,164450000,2500000000,36,130,166,2328240000,171760000,2500000000,38,135,173,-7310000,7310000,0,2,5,7
1_1480,1350450000,1149550000,2500000000,22,141,163,1371020000,1128980000,2500000000,27,150,177,20570000,-20570000,0,5,9,14
1_1481,1198540000,1301460000,2500000000,23,154,177,1215810000,1284190000,2500000000,27,145,172,17270000,-17270000,0,4,-9,-5
1_1482,1402640000,1097360000,2500000000,19,136,155,1409480000,1090520000,2500000000,25,134,159,6840000,-6840000,0,6,-2,4
1_1483,1057360000,1442640000,2500000000,21,146,167,1081690000,1418310000,2500000000,20,126,146,24330000,-24330000,0,-1,-20,-21
1_1484,2024490000,475510000,2500000000,19,128,147,2037060000,462940000,2500000000,26,144,170,12570000,-12570000,0,7,16,23
1_1485,1676650000,823350000,2500000000,18,133,151,1710470000,789530000,2500000000,23,136,159,33820000,-33820000,0,5,3,8
1_1486,2476640000,23360000,2500000000,20,112,132,2470840000,29160000,2500000000,28,131,159,-5800000,5800000,0,8,19,27
1_1487,2197230000,302770000,2500000000,37,139,176,2223080000,276920000,2500000000,39,138,177,25850000,-25850000,0,2,-1,1
1_1488,2242280000,257720000,2500000000,38,134,172,2261910000,238090000,2500000000,41,140,181,19630000,-19630000,0,3,6,9
1_1489,2274490000,225510000,2500000000,37,134,171,2298490000,201510000,2500000000,41,144,185,24000000,-24000000,0,4,10,14
1_1490,1799500000,700500000,2500000000,28,136,164,1816620000,683380000,2500000000,31,150,181,17120000,-17120000,0,3,14,17
1_1491,1642700000,857300000,2500000000,29,137,166,1673400000,826600000,2500000000,37,143,180,30700000,-30700000,0,8,6,14
1_1492,2416500000,83500000,2500000000,42,146,188,2417180000,82820000,2500000000,45,152,197,680000,-680000,0,3,6,9
1_1493,2268710000,231290000,2500000000,40,147,187,2266400000,233600000,2500000000,43,153,196,-2310000,2310000,0,3,6,9
1_1494,2256880000,243120000,2500000000,27,120,147,2246070000,253930000,2500000000,29,140,169,-10810000,10810000,0,2,20,22
1_1495,2265800000,234200000,2500000000,30,133,163,2288120000,211880000,2500000000,33,145,178,22320000,-22320000,0,3,12,15
1_1496,2121240000,378760000,2500000000,42,141,183,2115910000,384090000,2500000000,43,145,188,-5330000,5330000,0,1,4,5
1_1497,2094330000,405670000,2500000000,40,139,179,2085670000,414330000,2500000000,44,149,193,-8660000,8660000,0,4,10,14
1_1498,1644790000,855210000,2500000000,26,124,150,1660100000,839900000,2500000000,31,136,167,15310000,-15310000,0,5,12,17
1_1499,1954610000,545390000,2500000000,27,118,145,1928080000,571920000,2500000000,29,138,167,-26530000,26530000,0,2,20,22
1_1500,2431550000,68450000,2500000000,38,126,164,2430900000,69100000,2500000000,40,144,184,-650000,650000,0,2,18,20
1_1501,2257580000,110020000,2367600000,35,132,167,2260970000,106630000,2367600000,42,146,188,3390000,-3390000,0,7,14,21
1_1502,2090900000,409100000,2500000000,36,124,160,2086750000,413250000,2500000000,45,146,191,-4150000,4150000,0,9,22,31
1_1503,1097730000,1402270000,2500000000,17,124,141,1103420000,1396580000,2500000000,21,136,157,5690000,-5690000,0,4,12,16
1_1504,947190000,1552810000,2500000000,17,133,150,962740000,1537260000,2500000000,19,125,144,15550000,-15550000,0,2,-8,-6
1_1505,948600000,1551400000,2500000000,19,133,152,931490000,1568510000,2500000000,21,135,156,-17110000,17110000,0,2,2,4
1_1506,1532810000,967190000,2500000000,23,148,171,1565520000,934480000,2500000000,29,148,177,32710000,-32710000,0,6,0,6
1_1507,2050470000,411840000,2462310000,24,147,171,2051290000,411020000,2462310000,25,143,168,820000,-820000,0,1,-4,-3
1_1508,2189250000,251080000,2440330000,29,140,169,2165730000,274600000,2440330000,31,130,161,-23520000,23520000,0,2,-10,-8
1_1509,2220540000,279460000,2500000000,33,150,183,2181320000,318680000,2500000000,37,154,191,-39220000,39220000,0,4,4,8
1_1510,2185080000,41440000,2226520000,23,125,148,2179960000,46560000,2226520000,26,135,161,-5120000,5120000,0,3,10,13
1_1511,2145290000,6310000,2151600000,22,113,135,2144120000,7480000,2151600000,22,113,135,-1170000,1170000,0,0,0,0
1_1512,2328700000,171300000,2500000000,34,145,179,2312440000,187560000,2500000000,29,150,179,-16260000,16260000,0,-5,5,0
1_1513,2198140000,301860000,2500000000,25,137,162,2166350000,333650000,2500000000,30,147,177,-31790000,31790000,0,5,10,15
1_1514,1878100000,621900000,2500000000,29,148,177,1835880000,664120000,2500000000,28,151,179,-42220000,42220000,0,-1,3,2
1_1515,2028970000,471030000,2500000000,32,144,176,2071290000,428710000,2500000000,35,145,180,42320000,-42320000,0,3,1,4
1_1516,2213840000,18580000,2232420000,35,136,171,2213920000,18500000,2232420000,37,136,173,80000,-80000,0,2,0,2
1_1517,1801250000,698750000,2500000000,28,134,162,1829160000,670840000,2500000000,28,140,168,27910000,-27910000,0,0,6,6
1_1518,1520630000,979370000,2500000000,27,130,157,1531260000,968740000,2500000000,28,137,165,10630000,-10630000,0,1,7,8
1_1519,2432960000,67040000,2500000000,28,123,151,2441740000,58260000,2500000000,29,139,168,8780000,-8780000,0,1,16,17
1_1520,2108210000,391790000,2500000000,29,132,161,2133120000,366880000,2500000000,31,153,184,24910000,-24910000,0,2,21,23
1_1521,2131560000,368440000,2500000000,30,126,156,2112260000,387740000,2500000000,30,139,169,-19300000,19300000,0,0,13,13
1_1522,2299380000,200620000,2500000000,28,122,150,2290600000,209400000,2500000000,31,138,169,-8780000,8780000,0,3,16,19
1_1523,2196990000,303010000,2500000000,35,133,168,2176090000,323910000,2500000000,39,145,184,-20900000,20900000,0,4,12,16
1_1524,2253990000,246010000,2500000000,30,127,157,2238450000,261550000,2500000000,34,137,171,-15540000,15540000,0,4,10,14
1_1525,2481990000,18010000,2500000000,28,106,134,2481580000,18420000,2500000000,27,107,134,-410000,410000,0,-1,1,0
1_1526,2490110000,9890000,2500000000,26,106,132,2489940000,10060000,2500000000,23,91,114,-170000,170000,0,-3,-15,-18
1_1527,2496620000,3380000,2500000000,28,99,127,2496040000,3960000,2500000000,24,91,115,-580000,580000,0,-4,-8,-12
1_1528,2500000000,0,2500000000,34,88,122,2500000000,0,2500000000,22,55,77,0,0,0,-12,-33,-45
1_1529,2471330000,28670000,2500000000,38,87,125,2468280000,31720000,2500000000,33,90,123,-3050000,3050000,0,-5,3,-2
1_1530,2498980000,1020000,2500000000,27,74,101,2498980000,1020000,2500000000,18,72,90,0,0,0,-9,-2,-11
1_1531,2497590000,2410000,2500000000,34,78,112,2497590000,2410000,2500000000,31,91,122,0,0,0,-3,13,10
1_1532,2500000000,0,2500000000,27,62,89,2500000000,0,2500000000,23,65,88,0,0,0,-4,3,-1
1_1533,2470940000,29060000,2500000000,34,79,113,2469840000,30160000,2500000000,34,97,131,-1100000,1100000,0,0,18,18
1_1534,2498840000,1160000,2500000000,25,54,79,2497130000,2870000,2500000000,21,49,70,-1710000,1710000,0,-4,-5,-9
1_1535,2486730000,13270000,2500000000,21,74,95,2486730000,13270000,2500000000,20,62,82,0,0,0,-1,-12,-13
1_1536,2490690000,9310000,2500000000,28,109,137,2490740000,9260000,2500000000,28,98,126,50000,-50000,0,0,-11,-11
1_1537,2457930000,42070000,2500000000,27,106,133,2455660000,44340000,2500000000,23,101,124,-2270000,2270000,0,-4,-5,-9
1_1538,2297830000,202170000,2500000000,26,116,142,2289570000,210430000,2500000000,26,122,148,-8260000,8260000,0,0,6,6
1_1539,2356780000,143220000,2500000000,31,118,149,2350770000,149230000,2500000000,33,121,154,-6010000,6010000,0,2,3,5
1_1540,2484370000,15630000,2500000000,28,101,129,2482930000,17070000,2500000000,26,100,126,-1440000,1440000,0,-2,-1,-3
1_1541,2475740000,24260000,2500000000,29,105,134,2473810000,26190000,2500000000,30,114,144,-1930000,1930000,0,1,9,10
1_1542,2469250000,30750000,2500000000,28,106,134,2468760000,31240000,2500000000,20,93,113,-490000,490000,0,-8,-13,-21
1_1543,2496850000,3150000,2500000000,28,96,124,2496810000,3190000,2500000000,18,69,87,-40000,40000,0,-10,-27,-37
1_1544,2487060000,12940000,2500000000,27,100,127,2484750000,15250000,2500000000,27,98,125,-2310000,2310000,0,0,-2,-2
1_1545,2497860000,2140000,2500000000,31,91,122,2497870000,2130000,2500000000,26,85,111,10000,-10000,0,-5,-6,-11
1_1546,2477140000,22860000,2500000000,33,94,127,2476060000,23940000,2500000000,28,87,115,-1080000,1080000,0,-5,-7,-12
1_1547,2492540000,7460000,2500000000,35,90,125,2492550000,7450000,2500000000,22,65,87,10000,-10000,0,-13,-25,-38
1_1548,2490450000,9550000,2500000000,27,87,114,2490190000,9810000,2500000000,28,81,109,-260000,260000,0,1,-6,-5
1_1549,2494870000,5130000,2500000000,29,88,117,2494850000,5150000,2500000000,18,69,87,-20000,20000,0,-11,-19,-30
1_1550,2500000000,0,2500000000,32,80,112,2500000000,0,2500000000,29,84,113,0,0,0,-3,4,1
1_1551,2497500000,2500000,2500000000,25,69,94,2497210000,2790000,2500000000,18,59,77,-290000,290000,0,-7,-10,-17
1_1552,2499470000,530000,2500000000,26,74,100,2500000000,0,2500000000,25,71,96,530000,-530000,0,-1,-3,-4
1_1553,2499240000,760000,2500000000,21,48,69,2499240000,760000,2500000000,22,59,81,0,0,0,1,11,12
1_1554,2208110000,63400000,2271510000,30,112,142,2206840000,64670000,2271510000,30,118,148,-1270000,1270000,0,0,6,6
1_1555,2043590000,51310000,2094900000,31,114,145,2041390000,53510000,2094900000,33,121,154,-2200000,2200000,0,2,7,9
1_1556,2435490000,64510000,2500000000,34,116,150,2433300000,66700000,2500000000,35,124,159,-2190000,2190000,0,1,8,9
1_1557,2412390000,87610000,2500000000,33,114,147,2413090000,86910000,2500000000,29,112,141,700000,-700000,0,-4,-2,-6
1_1558,2488040000,11960000,2500000000,26,91,117,2487770000,12230000,2500000000,21,73,94,-270000,270000,0,-5,-18,-23
1_1559,2483670000,16330000,2500000000,29,90,119,2479890000,20110000,2500000000,19,90,109,-3780000,3780000,0,-10,0,-10
