"X","STUDY_ID","DAY","MONTH","YEAR","SAMPLE_DESC","PLOT","ID_SPECIES","LATITUDE","LONGITUDE","sum.allrawdata.ABUNDANCE","sum.allrawdata.BIOMASS","GENUS","SPECIES","GENUS_SPECIES","CLASS"
7532555,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3799,52.71667,24.26666,0,4,"Certhia","familiaris","Certhia familiaris","Aves"
7532556,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3825,52.71667,24.26666,0,10,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7532557,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3836,52.71667,24.26666,0,3.5,"Columba","palumbus","Columba palumbus","Aves"
7532558,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3858,52.71667,24.26666,0,0.5,"Cuculus","canorus","Cuculus canorus","Aves"
7532559,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3877,52.71667,24.26666,0,1.5,"Dendrocopos","major","Dendrocopos major","Aves"
7532560,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3929,52.71667,24.26666,0,15.5,"Erithacus","rubecula","Erithacus rubecula","Aves"
7532561,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3959,52.71667,24.26666,0,39,"Fringilla","coelebs","Fringilla coelebs","Aves"
7532562,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",3967,52.71667,24.26666,0,3.5,"Garrulus","glandarius","Garrulus glandarius","Aves"
7532563,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4125,52.71667,24.26666,0,2,"Muscicapa","striata","Muscicapa striata","Aves"
7532564,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4190,52.71667,24.26666,0,9.5,"Parus","major","Parus major","Aves"
7532565,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4254,52.71667,24.26666,0,3,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7532566,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4255,52.71667,24.26666,0,0.1,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
7532567,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4293,52.71667,24.26666,0,4,"Poecile","palustris","Poecile palustris","Aves"
7532568,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4310,52.71667,24.26666,0,2.5,"Prunella","modularis","Prunella modularis","Aves"
7532569,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4370,52.71667,24.26666,0,4,"Regulus","regulus","Regulus regulus","Aves"
7532570,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4384,52.71667,24.26666,0,0.1,"Scolopax","rusticola","Scolopax rusticola","Aves"
7532571,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4402,52.71667,24.26666,0,5,"Sitta","europaea","Sitta europaea","Aves"
7532573,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4461,52.71667,24.26666,0,1,"Strix","aluco","Strix aluco","Aves"
7532574,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4468,52.71667,24.26666,0,7,"Sturnus","vulgaris","Sturnus vulgaris","Aves"
7532575,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4476,52.71667,24.26666,0,7,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7532576,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4477,52.71667,24.26666,0,0.5,"Sylvia","borin","Sylvia borin","Aves"
7532577,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4517,52.71667,24.26666,0,3,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7532578,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4519,52.71667,24.26666,0,6,"Turdus","merula","Turdus merula","Aves"
7532579,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",4521,52.71667,24.26666,0,13.5,"Turdus","philomelos","Turdus philomelos","Aves"
7532580,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45223,52.71667,24.26666,0,1,"Anthus","trivialis","Anthus trivialis","Aves"
7532581,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45310,52.71667,24.26666,0,0.1,"Carpodacus","erythrinus","Carpodacus erythrinus","Aves"
7532582,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45394,52.71667,24.26666,0,8.5,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7532583,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45411,52.71667,24.26666,0,0.5,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7532584,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45412,52.71667,24.26666,0,2.5,"Dendrocopos","medius","Dendrocopos medius","Aves"
7532585,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45434,52.71667,24.26666,0,0.5,"Dryocopus","martius","Dryocopus martius","Aves"
7532586,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45506,52.71667,24.26666,0,11.5,"Ficedula","albicollis","Ficedula albicollis","Aves"
7532587,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45508,52.71667,24.26666,0,2.5,"Ficedula","parva","Ficedula parva","Aves"
7532588,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45607,52.71667,24.26666,0,1,"Jynx","torquilla","Jynx torquilla","Aves"
7532589,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45706,52.71667,24.26666,0,1,"Oriolus","oriolus","Oriolus oriolus","Aves"
7532590,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45729,52.71667,24.26666,0,19,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7532591,360,NA,NA,1984,"52.716667_24.26666_1984_w","w",45788,52.71667,24.26666,0,1,"Regulus","ignicapillus","Regulus ignicapillus","Aves"
7532592,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3626,52.71667,24.26666,0,1,"Aegithalos","caudatus","Aegithalos caudatus","Aves"
7532593,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3714,52.71667,24.26666,0,0.1,"Bonasa","bonasia","Bonasa bonasia","Aves"
7532594,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3799,52.71667,24.26666,0,4.5,"Certhia","familiaris","Certhia familiaris","Aves"
7532595,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3825,52.71667,24.26666,0,5,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7532596,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3836,52.71667,24.26666,0,1.5,"Columba","palumbus","Columba palumbus","Aves"
7532597,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3858,52.71667,24.26666,0,0.5,"Cuculus","canorus","Cuculus canorus","Aves"
7532598,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3877,52.71667,24.26666,0,1.5,"Dendrocopos","major","Dendrocopos major","Aves"
7532599,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3878,52.71667,24.26666,0,0.1,"Dendrocopos","minor","Dendrocopos minor","Aves"
7532600,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",39099,52.71667,24.26666,0,0.1,"Picoides","tridactylus","Picoides tridactylus","Aves"
7532601,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3929,52.71667,24.26666,0,15.5,"Erithacus","rubecula","Erithacus rubecula","Aves"
7532602,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3959,52.71667,24.26666,0,37,"Fringilla","coelebs","Fringilla coelebs","Aves"
7532603,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",3967,52.71667,24.26666,0,1,"Garrulus","glandarius","Garrulus glandarius","Aves"
7532604,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4125,52.71667,24.26666,0,1,"Muscicapa","striata","Muscicapa striata","Aves"
7532605,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4190,52.71667,24.26666,0,3.5,"Parus","major","Parus major","Aves"
7532606,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4254,52.71667,24.26666,0,1.5,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7532607,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4293,52.71667,24.26666,0,2.5,"Poecile","palustris","Poecile palustris","Aves"
7532608,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4310,52.71667,24.26666,0,2.5,"Prunella","modularis","Prunella modularis","Aves"
7532609,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4364,52.71667,24.26666,0,1,"Pyrrhula","pyrrhula","Pyrrhula pyrrhula","Aves"
7532610,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4370,52.71667,24.26666,0,2,"Regulus","regulus","Regulus regulus","Aves"
7532611,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4402,52.71667,24.26666,0,4.5,"Sitta","europaea","Sitta europaea","Aves"
7532612,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4461,52.71667,24.26666,0,0.5,"Strix","aluco","Strix aluco","Aves"
7532613,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4476,52.71667,24.26666,0,6.5,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7532614,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4517,52.71667,24.26666,0,3.5,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7532615,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4519,52.71667,24.26666,0,3.5,"Turdus","merula","Turdus merula","Aves"
7532616,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",4521,52.71667,24.26666,0,9,"Turdus","philomelos","Turdus philomelos","Aves"
7532617,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45394,52.71667,24.26666,0,5.3,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7532618,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45411,52.71667,24.26666,0,0.5,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7532619,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45412,52.71667,24.26666,0,1,"Dendrocopos","medius","Dendrocopos medius","Aves"
7532620,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45434,52.71667,24.26666,0,0.1,"Dryocopus","martius","Dryocopus martius","Aves"
7532621,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45506,52.71667,24.26666,0,10.5,"Ficedula","albicollis","Ficedula albicollis","Aves"
7532622,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45507,52.71667,24.26666,0,1.5,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7532623,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45508,52.71667,24.26666,0,2,"Ficedula","parva","Ficedula parva","Aves"
7532624,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45637,52.71667,24.26666,0,0.1,"Lophophanes","cristatus","Lophophanes cristatus","Aves"
7532625,360,NA,NA,1985,"52.716667_24.26666_1985_cm","cm",45729,52.71667,24.26666,0,9.5,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7532626,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3626,52.71667,24.26666,0,2,"Aegithalos","caudatus","Aegithalos caudatus","Aves"
7532627,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3770,52.71667,24.26666,0,3,"Carduelis","spinus","Carduelis spinus","Aves"
7532628,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3799,52.71667,24.26666,0,7,"Certhia","familiaris","Certhia familiaris","Aves"
7532629,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3825,52.71667,24.26666,0,7,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7532630,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3835,52.71667,24.26666,0,1,"Columba","oenas","Columba oenas","Aves"
7532631,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3836,52.71667,24.26666,0,2.3,"Columba","palumbus","Columba palumbus","Aves"
7532632,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3858,52.71667,24.26666,0,1,"Cuculus","canorus","Cuculus canorus","Aves"
7532633,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3877,52.71667,24.26666,0,4,"Dendrocopos","major","Dendrocopos major","Aves"
7532634,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3878,52.71667,24.26666,0,3,"Dendrocopos","minor","Dendrocopos minor","Aves"
7532635,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3929,52.71667,24.26666,0,24.5,"Erithacus","rubecula","Erithacus rubecula","Aves"
7532636,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3959,52.71667,24.26666,0,49.5,"Fringilla","coelebs","Fringilla coelebs","Aves"
7532637,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",3967,52.71667,24.26666,0,2,"Garrulus","glandarius","Garrulus glandarius","Aves"
7532638,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4125,52.71667,24.26666,0,9,"Muscicapa","striata","Muscicapa striata","Aves"
7532639,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4190,52.71667,24.26666,0,11,"Parus","major","Parus major","Aves"
7532640,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4254,52.71667,24.26666,0,9.5,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7532641,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4293,52.71667,24.26666,0,4.5,"Poecile","palustris","Poecile palustris","Aves"
7532642,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4310,52.71667,24.26666,0,12.5,"Prunella","modularis","Prunella modularis","Aves"
7532643,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4364,52.71667,24.26666,0,0.1,"Pyrrhula","pyrrhula","Pyrrhula pyrrhula","Aves"
7532644,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4370,52.71667,24.26666,0,4,"Regulus","regulus","Regulus regulus","Aves"
7532645,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4402,52.71667,24.26666,0,12,"Sitta","europaea","Sitta europaea","Aves"
7532646,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4461,52.71667,24.26666,0,0.1,"Strix","aluco","Strix aluco","Aves"
7532647,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4468,52.71667,24.26666,0,13,"Sturnus","vulgaris","Sturnus vulgaris","Aves"
7532648,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4476,52.71667,24.26666,0,21.5,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7532649,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4477,52.71667,24.26666,0,3,"Sylvia","borin","Sylvia borin","Aves"
7532650,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4517,52.71667,24.26666,0,8.5,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7532652,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4519,52.71667,24.26666,0,9,"Turdus","merula","Turdus merula","Aves"
7532653,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",4521,52.71667,24.26666,0,12,"Turdus","philomelos","Turdus philomelos","Aves"
7532654,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45223,52.71667,24.26666,0,0.5,"Anthus","trivialis","Anthus trivialis","Aves"
7532656,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45303,52.71667,24.26666,0,1,"Carduelis","carduelis","Carduelis carduelis","Aves"
7532657,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45310,52.71667,24.26666,0,1.5,"Carpodacus","erythrinus","Carpodacus erythrinus","Aves"
7532658,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45394,52.71667,24.26666,0,10.5,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7532659,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45411,52.71667,24.26666,0,1,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7532660,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45412,52.71667,24.26666,0,1,"Dendrocopos","medius","Dendrocopos medius","Aves"
7532661,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45506,52.71667,24.26666,0,6.5,"Ficedula","albicollis","Ficedula albicollis","Aves"
7532662,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45507,52.71667,24.26666,0,3,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7532663,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45508,52.71667,24.26666,0,1,"Ficedula","parva","Ficedula parva","Aves"
7532664,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45591,52.71667,24.26666,0,5,"Hippolais","icterina","Hippolais icterina","Aves"
7532665,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45607,52.71667,24.26666,0,1,"Jynx","torquilla","Jynx torquilla","Aves"
7532666,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45634,52.71667,24.26666,0,0.1,"Locustella","fluviatilis","Locustella fluviatilis","Aves"
7532667,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45639,52.71667,24.26666,0,1,"Luscinia","luscinia","Luscinia luscinia","Aves"
7532668,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45706,52.71667,24.26666,0,1,"Oriolus","oriolus","Oriolus oriolus","Aves"
7532669,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45729,52.71667,24.26666,0,10,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7532670,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45788,52.71667,24.26666,0,5,"Regulus","ignicapillus","Regulus ignicapillus","Aves"
7532671,360,NA,NA,1985,"52.716667_24.26666_1985_k","k",45921,52.71667,24.26666,0,2,"Turdus","iliacus","Turdus iliacus","Aves"
7532672,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3714,52.71667,24.26666,0,0.1,"Bonasa","bonasia","Bonasa bonasia","Aves"
7532673,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3770,52.71667,24.26666,0,1,"Carduelis","spinus","Carduelis spinus","Aves"
7532674,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3799,52.71667,24.26666,0,4,"Certhia","familiaris","Certhia familiaris","Aves"
7532675,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3825,52.71667,24.26666,0,2.5,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7532676,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3836,52.71667,24.26666,0,0.5,"Columba","palumbus","Columba palumbus","Aves"
7532677,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3858,52.71667,24.26666,0,1,"Cuculus","canorus","Cuculus canorus","Aves"
7532678,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3877,52.71667,24.26666,0,2.5,"Dendrocopos","major","Dendrocopos major","Aves"
7532679,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3878,52.71667,24.26666,0,1,"Dendrocopos","minor","Dendrocopos minor","Aves"
7532680,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",39099,52.71667,24.26666,0,0.8,"Picoides","tridactylus","Picoides tridactylus","Aves"
7532681,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3929,52.71667,24.26666,0,14,"Erithacus","rubecula","Erithacus rubecula","Aves"
7532682,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",39428,52.71667,24.26666,0,1.5,"Tringa","ochropus","Tringa ochropus","Aves"
7532683,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3959,52.71667,24.26666,0,28,"Fringilla","coelebs","Fringilla coelebs","Aves"
7532684,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",3967,52.71667,24.26666,0,2,"Garrulus","glandarius","Garrulus glandarius","Aves"
7532685,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4125,52.71667,24.26666,0,5,"Muscicapa","striata","Muscicapa striata","Aves"
7532686,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4190,52.71667,24.26666,0,5.8,"Parus","major","Parus major","Aves"
7532687,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4254,52.71667,24.26666,0,5.5,"Phylloscopus","collybita","Phylloscopus collybita","Aves"
7532688,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4255,52.71667,24.26666,0,1,"Phylloscopus","trochilus","Phylloscopus trochilus","Aves"
7532689,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4293,52.71667,24.26666,0,2.5,"Poecile","palustris","Poecile palustris","Aves"
7532690,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4310,52.71667,24.26666,0,5.5,"Prunella","modularis","Prunella modularis","Aves"
7532691,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4370,52.71667,24.26666,0,0.5,"Regulus","regulus","Regulus regulus","Aves"
7532692,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4402,52.71667,24.26666,0,9,"Sitta","europaea","Sitta europaea","Aves"
7532693,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4476,52.71667,24.26666,0,9.5,"Sylvia","atricapilla","Sylvia atricapilla","Aves"
7532694,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4477,52.71667,24.26666,0,1,"Sylvia","borin","Sylvia borin","Aves"
7532695,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4517,52.71667,24.26666,0,6,"Troglodytes","troglodytes","Troglodytes troglodytes","Aves"
7532696,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4519,52.71667,24.26666,0,5.5,"Turdus","merula","Turdus merula","Aves"
7532697,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",4521,52.71667,24.26666,0,4,"Turdus","philomelos","Turdus philomelos","Aves"
7532698,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",45394,52.71667,24.26666,0,5,"Cyanistes","caeruleus","Cyanistes caeruleus","Aves"
7532699,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",45411,52.71667,24.26666,0,0.5,"Dendrocopos","leucotos","Dendrocopos leucotos","Aves"
7532700,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",45412,52.71667,24.26666,0,1,"Dendrocopos","medius","Dendrocopos medius","Aves"
7532701,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",45506,52.71667,24.26666,0,8,"Ficedula","albicollis","Ficedula albicollis","Aves"
7532702,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",45507,52.71667,24.26666,0,6,"Ficedula","hypoleuca","Ficedula hypoleuca","Aves"
7532703,360,NA,NA,1985,"52.716667_24.26666_1985_l","l",45729,52.71667,24.26666,0,3.5,"Phylloscopus","sibilatrix","Phylloscopus sibilatrix","Aves"
7532704,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3728,52.71667,24.26666,0,0.1,"Buteo","buteo","Buteo buteo","Aves"
7532705,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3799,52.71667,24.26666,0,3.5,"Certhia","familiaris","Certhia familiaris","Aves"
7532706,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3825,52.71667,24.26666,0,7,"Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Aves"
7532707,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3836,52.71667,24.26666,0,2,"Columba","palumbus","Columba palumbus","Aves"
7532708,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3858,52.71667,24.26666,0,1.5,"Cuculus","canorus","Cuculus canorus","Aves"
7532709,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3877,52.71667,24.26666,0,2,"Dendrocopos","major","Dendrocopos major","Aves"
7532710,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3878,52.71667,24.26666,0,1,"Dendrocopos","minor","Dendrocopos minor","Aves"
7532711,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3929,52.71667,24.26666,0,14,"Erithacus","rubecula","Erithacus rubecula","Aves"
7532712,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3959,52.71667,24.26666,0,30.5,"Fringilla","coelebs","Fringilla coelebs","Aves"
7532713,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",3967,52.71667,24.26666,0,2,"Garrulus","glandarius","Garrulus glandarius","Aves"
7532714,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",4125,52.71667,24.26666,0,1,"Muscicapa","striata","Muscicapa striata","Aves"
7532715,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",4190,52.71667,24.26666,0,6.5,"Parus","major","Parus major","Aves"
7532716,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",4293,52.71667,24.26666,0,3.5,"Poecile","palustris","Poecile palustris","Aves"
7532717,360,NA,NA,1985,"52.716667_24.26666_1985_ms","ms",4310,52.71667,24.26666,0,1,"Prunella","modularis","Prunella modularis","Aves"
